,id,followers,genres,name,popularity
14688,4ik94hI7KwXxr7Tth6inQH,2603,['telugu devotional'],Annamayya Keerthana,40
14689,1Hy8tdpH9ygqoohumHZqVl,654373,"['turkish pop', 'turkish punk', 'turkish rock']",Athena,59
14690,7nwUJBm0HE4ZxD3f5cy5ok,2541086,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",Aretha Franklin,76
14691,35RQXAyUyPsRRcank3cohw,2870,['metal colombiano'],Kilcrops,19
14692,3Yu1KWrCZ0X79c0BhryYPk,1134,['choral'],Peter Phillips,49
14693,0HxYk6i3IqdUNRTxWdlfGS,1107,"['classic finnish pop', 'classic iskelma', 'harmonikka']",Veikko Ahvenainen,17
14694,2OIWxN9xUhgUHkeUCWCaNs,463118,"['classic swedish pop', 'swedish pop']",Veronica Maggio,67
14695,4dpARuHxo51G3z768sgnrY,26758344,"['british soul', 'pop', 'pop soul', 'uk pop']",Adele,85
14696,5jWFYMXC1s1pj0u22ps4Sh,62294,"['dutch pop', 'dutch rock', 'nederpop']",Herman van Veen,52
14697,31TPClRtHm23RisEBtV3X7,10644302,"['dance pop', 'pop']",Justin Timberlake,84
14698,7j8s6X8pyQrTCdC1GrZm6n,284,['sleep'],Sleeping Baby,31
14699,7rJGluc5Jg6XKk13VyBeBi,52,[],Nikos Saragoudas,3
14700,47hMCh8Se797KKGdQKqfEQ,957,"['canzone napoletana', 'vintage italian pop']",Flo Sandon's,22
14701,7k6KVFItaU7pcBvL6poIi9,87733,['turkish instrumental'],Mark Eliyahu,64
14702,5mw3fowEaEP0rBU2iwQfFA,2251,"[""preschool children's music""]",Greg & Steve,25
14703,41nSECWQOClfnwTamxNY40,28832,['classic kollywood'],J. P. Chandrababu,28
14704,25ekfEqwias2rDScydpjYF,1170,[],Shorty Long,12
14705,1F71CnAW6xCOjGuT9Wvj9E,1016,['barnalog'],Leikhópurinn Dýrin í Hálsaskógi,26
14706,0yknwn0XnsbFLagS80AA0n,1665,[],Byejack,36
14707,2qV2y8dwMBzdzbqcnedAZa,632,['lithuanian pop'],Dallasas,26
14708,0lf8LVkrjg9GudchoppC5q,24700,['czsk hip hop'],Zayo,44
14709,3qtcbDvdIgQOXkPbtRvBaQ,69234,"['american folk revival', 'folk', 'folk rock']",The Kingston Trio,46
14710,3u4GbCOWNszEqm4Vzv7liB,130029,"['latin pop', 'mexican pop']",Litzy,52
14711,6PRzGdn4WO9juMXyq2QRBw,686,['rap angolano'],Lójico,32
14712,3tLYpanVDomWAZqF82NPds,255395,"['dance pop', 'edm', 'electronic trap', 'pop dance', 'pop rap', 'tropical house']",Vigiland,68
14713,05pAwLhsutiuj6gerEwGvU,71676,"['arkansas country', 'country rock', 'honky tonk', 'traditional country']",Lefty Frizzell,46
14714,6zZ8Lmr2Rd47Sa1CeACFEi,13307,"['danish pop', 'dansktop']",Sømændene,41
14715,6XPxSF6DmpLq4OXwna2S38,0,[],Palsekar,0
14716,5VnmwZE6S2STk83HEinfAG,9615,['arabesk'],Esengül,31
14717,2tyanlw9fAVWl6uNQkilxQ,225,[],Doble Porcion,29
14718,6YoDBNvsqXuzJSiDltHgyt,13,[],Kamal Dasgupta,0
14719,5EaL3CfK7WVRU5pCzUt35B,25207,['vallenato'],Ivan Zuleta,51
14720,4IWBUUAFIplrNtaOHcJPRM,7893527,"['pop', 'post-teen pop', 'talent show', 'uk pop']",James Arthur,86
14721,6cNWiizYLCClZdnIvqU968,9337,[],AriBeatz,56
14722,3hUQbGcka7Ta13TPySOZ0O,2668,"['latvian indie', 'latvian pop']",Sudden Lights,28
14723,6bNqFHIsFpP3Su1TCD646F,11,[],Abhram Bhagat,1
14724,2pLvZNFSNqj5ggB8cPK7ki,1790,"['disney', 'movie tunes']",Chorus - Hercules,51
14725,1BSZrr1QmnfDOH5wfoism1,0,[],Gus Chappell Orchestra,8
14726,24O8Ftz6AqboC3Uawbiw4r,7628,['chillstep'],Holly Drummond,47
14727,3r17AfJCCUqC9Lf0OAc73G,4386273,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",Fergie,74
14728,0NbdlZ4r6TAgMWW0YiA39d,2487,['cumbia ranchera'],Los Rancheros de Río Grande,17
14729,5v7efr4mqt3RQxkT0Mmh5g,125184,['desi pop'],Faydee,61
14730,40PsC6cWe7ZQdOUTqF5JgD,16531,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",Classix Nouveaux,31
14731,2RUW6D53228zMHAXjaQI8f,64380,"['dancehall', 'old school dancehall']",Spragga Benz,47
14732,2vlZNhHEa1PSdW2c8Kerj1,34,[],Debashish Das Gupta,27
14733,062AuVsQPIt8pXzbENjI9p,9345,['czsk hip hop'],Kamil Hoffmann,53
14734,6aQ5LDX0WlnyDLI8TGU0wK,51175,"['filmi', 'sandalwood']",Rajesh,43
14735,7lfmakKFOeQWdUrbmVK6EQ,690425,"['brazilian rock', 'rock nacional brasileiro']",RPM,55
14736,1S83AICkpMqmowvInvbizT,20979,['spanish new wave'],Ramoncin,37
14737,0vrtC9TrcdezrJZshpwLkg,6353,['swedish hip hop'],Infinite Mass,36
14738,16kOCiqZ1auY4sokSeZuKf,1808745,"['grupera', 'gruperas inmortales', 'regional mexican']",Los Bukis,74
14739,4cuKvPTMHl5NwNjdukeWYb,73155,"['classic turkish pop', 'turkish jazz']",Tanju Okan,47
14740,5L6GbwWUM3Oi5GPnkmmp24,150983,"['cumbia pop', 'cumbia santafesina', 'cumbia villera']",Los del Fuego,61
14741,3fSAWvxuaOr9XHUfZDYr9Z,398,[],Sitara,1
14742,73HzrMaQAGRv2nHCiOBlam,38365,"['folclore santiagueno', 'folklore argentino']",Los Carabajal,41
14743,0fbFfVckGKsDbAfYnB5mD1,160211,"['bounce', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mannie Fresh,59
14744,3d2xlrGC9JGD7ycsf0e8mF,61347,"['brazilian hardcore', 'brazilian metal', 'brazilian punk', 'brazilian rock', 'brazilian thrash metal', 'crossover thrash', 'old school thrash', 'punk tuga', 'thrash core']",Ratos De Porão,41
14745,4Q2WTox13DETEl3yj78mXL,1583,['norwegian hip hop'],Ess I Ermet,17
14746,1H75EEjXwzO6v2K1d8QGPX,12412,['easy listening'],Luis Cobos,43
14747,5yqo2o7V0QQd2Xc8zWgkbg,16,[],徐世珍,19
14748,6lha0NaV70St0Ij3MuXTyX,1607,['vintage spanish pop'],Celia Gamez,18
14749,1UKdnbreQFDmPg3Mhcjhkr,61766,"['folk metal', 'melodic metal', 'neo classical metal', 'nordic folk metal', 'power metal', 'swedish power metal', 'symphonic power metal']",Falconer,45
14750,1BhaLTpqKqNysxEWp4FK66,3743,['czech folk'],Druha Trava,31
14751,5lkiCO9UQ8B23dZ1o0UV4m,846466,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",Jackson Browne,67
14752,2D7RkvtKKb6E5UmbjQM1Jd,176834,"['classical', 'french opera', 'french romanticism', 'late romantic era']",Georges Bizet,59
14753,3pI1XXzzKOYdYCLWurc2Ky,135039,['classic persian pop'],Ebi,49
14754,6e28WiPlKSu1ukkhHCZEnF,2335,"['disney', 'movie tunes']",Jenifer Lewis,52
14755,2cWaanUDWOxwKikal8NTvO,54,[],"Nathan ""Prince"" Nazaroff",0
14756,2J3qGaj5UzHvu0fjlLgb8k,41552,"['healing', 'meditation', 'new age', 'sleep']",Steven Halpern,61
14757,0hHSuSCpKFLU5twpJNTO3t,12413,['icelandic pop'],Friðrik Dór,45
14758,6R21HSNyo7HVac8pyqY3T2,58036,"['classic swedish pop', 'swedish pop']",Tommy Körberg,53
14759,5izbXNwSWYWcaMMCc1bTQr,1849,['hungarian rock'],Omen,22
14760,4aJpTCLUTPTeXfn3c9r9F0,70689,"['greek pop', 'laiko']",Despina Vandi,50
14761,1SHFd76wldW2GXaYRN73N2,761,['prog quebec'],Morse Code,13
14762,09J3FFqSQVVQlrakhizg9v,24614,['classic swedish pop'],Totta Näslund,44
14763,2C49JSiNeHN0xwLQCohpyY,7929,['sunshine pop'],The Millennium,35
14764,544X9aDcwFDSon8HevRcqg,97442,"['folk metal', 'german metal', 'german rock', 'medieval rock']",Subway To Sally,51
14765,6iDViMDwx9zJ2T1lkbelDk,136,[],Konsta Jylhä,5
14766,1MZr4dmWzdOjNANtIsfBif,1968,['vintage swedish pop'],Karl Gerhard,23
14767,5UbEjvgRjZhZegIWLOL7NZ,18294,"['oyun havasi', 'turkish instrumental', 'turkish soundtrack']",Aytekin Ataş,51
14768,5pbBGJlVCUzwmdfd1Q1tEX,171993,['italian hip hop'],En?gma,53
14769,6vqQiswiXC8M59s1Se4cfH,507,['hangoskonyvek'],András Kern,31
14770,6VSZeMeJlVPGoR2nfB6UxD,65160,"['dutch americana', 'dutch indie', 'dutch pop', 'dutch rock']",Douwe Bob,54
14771,2wioAsnSZ6JmA6I7Y7PDkc,94879,"['anadolu rock', 'arabesk', 'classic turkish pop', 'turkish folk']",Gülden Karaböcek,49
14772,4VhL8KLjVso4vLfOLVViTb,1154131,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'social media pop', 'viral pop']",Bridgit Mendler,67
14773,0Xqx5Wr906GcxJnRNOCPSr,5378,"['scratch', 'turntablism']",D-Styles,41
14774,53Thxvlr6imD5y3lxouOu4,6961,['romanian rock'],Phoenix,31
14775,35iymrFS4VnsKn35ebHKX9,37447,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']",Red Garland,53
14776,17LOJRoDtwnUqJzspDoFSy,20463,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'suomirap']",Fintelligens,42
14777,18kO3ELbWtzz5lisQ8fJQ9,78187,"['malaysian hip hop', 'malaysian indie', 'malaysian pop', 'rock kapak']",Xpdc,46
14778,0u3m5Sy2zsq4Gk0aduH9s7,18149,"['cantopop', 'chinese indie', 'hong kong indie']",Serrini,52
14779,7EvvLZS0GP7XuNlWFFXpFR,26548,"['lithuanian hip hop', 'lithuanian pop']",Lilas ir Innomine,43
14780,2fi9hpqNbi5neTbKSqG0vW,310997,"['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'sufi']",Talat Mahmood,36
14781,3sznqsdJNWJ0pz21q6kTrQ,143,[],Seekay,41
14782,0SQDhZLHzJq716WdfRodG7,3697,[],DJ Pinky,42
14783,2FTUpyPZ3hqBPLwmaEH14B,208834,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",Hideaki Tokunaga,51
14784,2ra3quFhImLyv0c9XTnWFl,189359,"['greek pop', 'greek trap', 'laiko']",Melisses,51
14785,2k2VwLu1y0tQocq1LXZjxX,739,[],Blood Sisters,25
14786,3zDRCqOhJXJfS2YWOEwGMC,206143,['danish pop'],Christopher,66
14787,4e6mVbcoxFRoufGe8SNJwL,38,[],Frank Edwards,12
14788,3SzA2FtGKqeF8STcidNlzL,2612,"['classic finnish pop', 'classic iskelma', 'iskelma']",Heidi Kyrö,30
14789,5iSDdhgX3u7UbC86DB8BFa,8,[],Kivanch K.,28
14790,1EtE0iSY6iFlN9L9c53ETy,37522,"['chanson', 'classic soundtrack', 'french jazz', 'french soundtrack']",Michel Legrand,50
14791,7fVTW9oFlXKy9tzG15tcof,121421,"['brazilian hip hop', 'funk ostentacao']",Nocivo Shomon,47
14792,5j0zxJF926wIDiCXMmJGkg,71963,"['cumbia chilena', 'cumbia ranchera', 'cumbia santafesina']",Grupo Alegria,52
14793,6tABMXblSHdJq8tV4hMBK3,4310,"['narodna muzika', 'sevdah']",Milance Radosavljevic,29
14794,3HI0E7VZULCJpbCHGu1cwX,894,[],Sofia Vempo,11
14795,7dP3IojeOt5MB17uDRVaUP,15571,['classic israeli pop'],Shem-Tov Levi,34
14796,4LhCodjo3UFI0Bu0ZYuOP5,28732,"['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']",Maija Vilkkumaa,49
14797,0Wbq4XTg8LujzCJX4siaMR,108,[],Gerry Mulligan And The Concert Jazz Band,2
14798,0LikRZIcLgKr4L7a37xpmx,111083,"['bhangra', 'desi pop', 'punjabi pop']",Harjit Harman,46
14799,42kHi9ZIpRGtgjP8ZB4jsi,24196,"['adult standards', 'easy listening', 'exotica', 'lounge', 'space age pop']",Esquivel!,42
14800,5tOrTQaBRD5yPHqbEwsRn7,55485,"['blues rock', 'country rock', 'electric blues', 'folk rock', 'jam band', 'psychedelic rock', 'roots rock']",Hot Tuna,40
14801,1AVXoSSm9aqeFT9Kmyhtuu,9123,"['bolero', 'classic colombian pop']",Miltiño,25
14802,2ICSjfBpos9PxMhGhX25N2,81717,['lilith'],Concrete Blonde,52
14803,3gszo4IUJmD9Q9y8iiQ7aJ,18,[],Willy Trenk-Trebitsch,11
14804,0ltdbIcE1UHTClZFxlodQy,31529,"['classic russian pop', 'soviet synthpop']",Freestyle,41
14805,0be2ng4eQ9GU8UbaGaH3jX,13172,"['musica costarricense', 'reggae tico', 'rock tico']",Un Rojo Reggae Band,28
14806,6TBVRWjGKSLCZwhqSQ03pK,11408,['thai teen pop'],Faye Fang Kaew,29
14807,4vkGRuqbcBXgDF2fkfLlNo,132,[],Alceo Galliera,32
14808,1QJ4cc1Nitlr67JEmEZO8m,100899,['turkish folk'],Hüseyin Turan,43
14809,26q6NRMyHEwTky8yKeXSBF,198,['thai instrumental'],Nat Yontararak,16
14810,7Js6Lde8thlIHXggv2SCBz,1035996,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock', 'swedish melodic rock']",Europe,69
14811,00me4Ke1LsvMxt5kydlMyU,3734312,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Cosculluela,75
14812,1FuGXhS9KcNy6YF2PZqLj1,2276,['japanese folk'],ジャッキー吉川とブルー・コメッツ,23
14813,31DffUzogcRBJT3Andaqtt,19795,"['acousmatic', 'exotica', 'experimental', 'laboratorio', 'lounge', 'moog', 'space age pop']",Raymond Scott,39
14814,4tX6IdGLU4VCfQB3lFTOwC,119,['classical clarinet'],Alfred Prinz,34
14815,1DvtabXAjfrMihPP6JQdHs,657845,"['dmv rap', 'drill', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Shy Glizzy,67
14816,6Ito07edC1JSvB9nxaIe3S,425,['classic tunisian pop'],Bruitages,28
14817,0Nf2qv7lBcOJ2u3tH0YPXX,12831,['panamanian pop'],Tommy Real,29
14818,3tL4JtqJ1TikgoPZG34T83,298,['musiikkia lapsille'],Lapset,21
14819,0pqGj6vO9YHsXuZmaJaP2Y,69027,"['brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly', 'sunshine pop', 'surf music']",Jan & Dean,47
14820,0udR1QMfgT37SQnL1QClTU,39752,['j-pop boy group'],Bullet Train,41
14821,3HxZx0W1g7n9DGdCFFHcRZ,156242,['norteno'],Los Alegres De Teran,52
14822,7Iw6TwPkS7bja1OrA3Neal,23819,"['french hip hop', 'rap calme']",2zer,47
14823,4aP1lp10BRYZO658B2NwkG,213327,"['broadway', 'show tunes', 'west end']",Andrew Lloyd Webber,67
14824,5xYNmNkaWRqu3e5F4UXME8,3315445,"['banda', 'corrido', 'deep regional mexican', 'nuevo regional mexicano', 'regional mexican']",Alfredo Olivas,74
14825,2ol1cb6xyYpaxRTUsl1CYN,1407,['indie electropop'],IVIE,51
14826,2zRt0sfxNnqI8gLR7d8gWt,220018,"['alternative dance', 'dance-punk', 'dark wave']",She Wants Revenge,57
14827,24K3MJ131xjKnqDf87M3Qm,2316,"['orchestral performance', 'shanty']",Robert Shaw,36
14828,5w5u1DluuMvsS9o02rqWO5,203557,['thai trap'],Lazyloxy,51
14829,3l4RyQwQ0kHZ9Q9cQbRNMr,29584,"['nordnorsk rap', 'norwegian indie', 'norwegian pop', 'norwegian pop rap', 'norwegian trap']",Arif,53
14830,6QrRSfwkZsixVIgDRhpToh,16996,"['chillhop', 'lo-fi beats']",Ian Ewing,56
14831,4OCoLs8l7YxnzBLvJ6rpvE,3389,['choro'],Benedito Lacerda,23
14832,4JeqRr8Upw5uxLEu6jgIRm,22505,"['comedy', 'comic']",Bill Cosby,33
14833,4McPsNyIfAxc6ejigjzWQl,29,['historic orchestral performance'],Leo Blech,5
14834,0skU3bkFwP0sFmUIb03q82,27881,"['russian dance pop', 'russian pop']",MakSim,51
14835,75IopNfhJarTwkkpN06iU4,76,[],銀河小歌星,37
14836,1GVIshrqh9tT1excC8sftj,2619,"['classic italian pop', 'vintage italian pop']",Renato Rascel,28
14837,0UH4eoqwQgADwRoaKtEKc1,344677,"['latin christian', 'latin worship']",Abel Zavala,57
14838,486TLRXvjhkB5DobmXX2cA,10981,"['musica costarricense', 'rock tico']",Balerom,35
14839,2c1mtQUI6bb8xSeL3ITFVX,1,[],Juicy Carrot,45
14840,0w92tV1EQp7sxly7UjGR4P,158063,"['turkish alt pop', 'turkish alternative rock']",Evdeki Saat,61
14841,3iTsJGG39nMg9YiolUgLMQ,803157,"['britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock']",Morrissey,64
14842,7xeM7V59cA1X8GKyKKQV87,3659598,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Sin Bandera,73
14843,06tPmk0aHzCFK0T96YzXnN,50676,"['new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']",The Blow Monkeys,42
14844,56FObtReljLqgs2bgQ0kZS,42311,"['cantautor', 'spanish pop']",Sole Gimenez,45
14845,05ORhedlHWZPVAYGJzmg7P,14,[],Adhir Bagchi,2
14846,34JgHNgTvxTisqQB0AknXL,1,[],Kakkia Mendri,0
14847,3Rsr4Z96O6U3lToOiV3zBh,339694,"['indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",Jamie T,59
14848,4KpvNaWNzv7uDdYxCwbEcU,10935,"['ecuadorian indie', 'ecuadorian pop']",Los Corrientes,30
14849,6xLv41SHPrVVfvyGd1M7ut,279014,"['deep turkish pop', 'karadeniz pop', 'turkish pop', 'turkish trap pop']",Ozan Doğulu,53
14850,2exkZbmNqMKnT8LRWuxWgy,541739,"['alternative dance', 'electronica', 'microhouse', 'minimal techno', 'new rave']",Moderat,60
14851,2mJOGcLR3aCHkM1uAF93or,1023012,"['classic j-pop', 'j-pop']",DREAMS COME TRUE,60
14852,5V7l2e1oLF7oSzpvdaDenk,1205,[],Paul Bateman,53
14853,2htToCUWzqrvOX6ISJY1nd,289798,"['electro', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",The D.O.C.,44
14854,3WugvvzTHXBTieLTCG7sN4,201,['detski pesnichki'],ВГ Пейте с нас,24
14855,0cQbJU1aAzvbEmTuljWLlF,1916973,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']",No Doubt,71
14856,3EG9WhCd3zJi3YRYpv2cE7,214,['detskie rasskazy'],Rostislav Plyatt,17
14857,4GNC7GD6oZMSxPGyXy4MNB,7544862,"['pop', 'uk pop']",Lewis Capaldi,86
14858,31bkgXHo67awewnmvrdsah,22041,[],Katie Sky,55
14859,6bOYtKnpLPQSfMpS2ilotK,172318,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",Bobby Vinton,57
14860,6Aalsmv2K66I9GWjvQWB37,8818,['romanian pop'],N&D,29
14861,4FyAgiZa3q0eeljDvcOXFh,741160,"['j-pop', 'j-poprock', 'j-rock']",Ketsumeishi,59
14862,6KW9013GeOEUJDnhtRWTns,34750,"['hip hop tuga', 'portuguese rock', 'reggae tuga']",Orelha Negra,37
14863,3PpjqSKBer3obW6lDflOBx,95951,"['filmi', 'modern bollywood', 'pakistani pop', 'sufi']",Ram Sampath,51
14864,64Fg1xlMcuDptp5EiNIIcB,293050,"['latin alternative', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol']",La Lupita,49
14865,1pRYZKg3tv8VJN1TfrCUXJ,6259,['arabesk'],Tuncay Tuncel,19
14866,5VcamBo0Goh74iFQDqj6Q4,258731,"['bachata', 'bachata dominicana', 'dominican pop', 'latin', 'tropical']",Yoskar Sarante,54
14867,4eaVeN2CtdKOCeSKp8Ki1l,1392,"['belgian dance', 'bubble trance']",Lambda,29
14868,54TzkdOft5knOLaplf1lCR,63957,"['luk thung', 'thai folk rock']",อาม ชุติมา,38
14869,4N1MZZ3PY7mKwVC1rc64y3,1988,[],Danny Daniel,37
14870,61HUG80Xma4rnXsqfZkzeM,32392,"['classic k-pop', 'k-pop', 'k-pop girl group']",S.E.S.,42
14871,4humgNNlfbHHZ7nySORCeO,4866,"['classic czech pop', 'czech folk', 'czech rock']",Michal Prokop,31
14872,4cXLzhtrbeIoBFV3yQnYlE,36012,"['czech pop', 'czsk hip hop']",ATMO Music,43
14873,1rlHVdoyfG6pQkzcMWI4dr,80220,"['gangster rap', 'west coast rap']",2nd II None,40
14874,4aCH6cwaYahrWfJWqfEfra,33902,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']",U-Roy,50
14875,1u8LtaIuv4vLdSJQkhMolA,122,['disney dansk'],Kirsten Cenius,26
14876,27Zmfr3VpJSgOf8iyWiZzM,8883,"['bebop', 'cool jazz', 'hard bop', 'jazz piano', 'soul jazz', 'stride']",Duke Jordan,35
14877,64YEJ1OQqma138xBhz0kyD,95,[],Chop,29
14878,3LNTNOb2Bhh0g0etnZEyNE,313636,"['mpb', 'pop nacional antigas']",Guilherme Arantes,50
14879,0aicnJzPuGJEnxUuAGBHO2,1370,[],Los Gatos Negros De Tiberio,35
14880,58HQ31tulzijCh06bRR0QO,322,[],Saul Lallemand,42
14881,6HHje5tfmzWK8PsSaoJ9Xp,581816,['indonesian pop'],SAMSONS,59
14882,6ieK9Ddas29reReO60on3o,396337,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","Gotay ""El Autentiko""",62
14883,7B4GBM2vQJvwyghdsvEV77,48544,"['c-pop', 'classic mandopop', 'mandopop']",Julia Peng,45
14884,2yQBgACksUJgNKh1JWPWPe,218940,"['chanson', 'french indie pop', 'french pop', 'french reggae', 'french rock']",Saez,56
14885,1RV8jUtBYlqrVqX4uqPhoJ,64986,"['cancion melodica', 'pop romantico']",Manolo Otero,41
14886,77tBvvyd6SD4Y9Um1xcbxP,295337,"['album rock', 'glam metal', 'hard rock', 'rock']",Lita Ford,52
14887,3cLgZ5IBP2rErPbHG1YAWo,144,['polish jazz'],Tomasz Szukalski,11
14888,5XfGFIgAuLp6WecQAJoIHJ,416,['classic soundtrack'],Adolph Deutsch,22
14889,4kSGbjWGxTchKpIxXPJv0B,311181,"['indie garage rock', 'neo-psychedelic']",Crumb,64
14890,2cRHim5No0OPKOG528NfWB,5355,['kayokyoku'],Grape,27
14891,4LADVWbGgajvchOHelqZv2,69663,"['classic malaysian pop', 'malaysian indie', 'rock kapak']",Search,50
14892,3Ar1W7H096Z6qSGBMmwSmO,105605,"['classic russian pop', 'russian chanson', 'russian pop', 'russian rock']",Mikhail Shufutinsky,47
14893,3DkkiE0G5N1d1AOG6yTMOo,63199,['operatic pop'],The Three Tenors,41
14894,32wex4hBuWlr13lLASfSjm,67771,"['classic israeli pop', 'israeli pop']",Shotei Hanevuah,41
14895,11LEVxRCItwUu8jD6pprpR,532,[],Original Broadway Cast of 'Pal Joey',10
14896,1wMeHsi5jYKGKGSdp70UV2,1671,"['classic greek pop', 'laiko']",Konstantina,26
14897,4Q21EIq50Ist6oU4eEWL2o,441,[],Maria José Valério,16
14898,1gNkL43OfyaGHUThYKYvMy,24202,['carnaval'],John West,55
14899,1aX2dmV8XoHYCOQRxjPESG,760846,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']",The Human League,65
14900,5VGhS6nHpXPbXGhku9RRB0,23352,['dutch hip hop'],Sef,52
14901,21J3YJTyq1biE3SvSNjzuf,210392,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae', 'roots reggae']",Capleton,58
14902,0lYZJXC0yZWGt1HdzZUd7L,26078,['dutch hip hop'],Opgezwolle,40
14903,4XkhEirR2JZT4fncyOxxtf,265372,"['german hip hop', 'german pop', 'hamburg hip hop']",Beginner,55
14904,62mCohf6aiF3nryWghwCxM,452170,"['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'sufi']",Ghulam Ali,42
14905,2M4fhB1MQ6g5IBYTi13aTr,12,[],Shakul Hameed,20
14906,4yWpPflPpr7jGBXOXnGgXf,4390,['mantra'],Shailendra Bharti,39
14907,4PpmBoqphQusNFsxuVKb6j,685245,"['dance pop', 'new wave pop', 'soft rock', 'urban contemporary']",Paula Abdul,58
14908,79tTZzeIjEwOE6JMHG5eBS,26961,"['swedish hip hop', 'swedish pop']",Snook,46
14909,6dUZplQfg5blo0h9HiJ94d,30160,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride']",Tommy Flanagan,50
14910,3Zx3Zm1Bfo37qKIUqfMTwz,524,[],卜學亮,31
14911,6jq7GptAwkoFiunDhZYqQ2,186371,"['french reggae', 'french rock', 'latin alternative', 'rock en espanol']",Mano Negra,56
14912,1zZjt7cDeeJSLWZYK34r7W,308892,"['bossa nova', 'brazilian indie', 'mpb', 'pagode', 'samba', 'velha guarda']",Luiz Melodia,53
14913,5dbaLmK5SHLLg8Z4CcTJpX,3419685,"['colombian pop', 'latin', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'trap latino']",Greeicy,75
14914,3LpLGlgRS1IKPPwElnpW35,1345813,"['neo mellow', 'neo soul', 'pop', 'pop rock']",James Morrison,69
14915,0vChwj0deENZLoccYmeufr,20,[],"Grupo de ""La Alegria""",0
14916,2iu7W76DMacXn6hzAqmJJU,132808,"['crossover thrash', 'metal', 'old school thrash', 'thrash metal']",Nuclear Assault,41
14917,0F2YGp10ROcJQa9Z9jwp9v,1350,['progressive electro house'],Alaa,42
14918,70KB3XPvH1EMubrrb8tVof,6518,"['j-rock', 'japanese post-punk']",SPARTA LOCALS,20
14919,13chEUM1L3zoaoZ2UI1WpM,4168,['classic anime'],Mami Ayukawa,32
14920,40JlNF1w2OiSOyj1nC4y0I,251779,['viral pop'],Joseph Vincent,69
14921,4I5QgST39jQbLzuWTgUKcX,13481,['mantra'],Ravindra Sathe,40
14922,56IPf5d631ccKOTmo8RFHK,45981,"['brazilian hip hop', 'funk carioca', 'trap carioca']",Felp 22,61
14923,3TE6ZGjhmTVpLZrn9hvfBX,23122,"['baiao', 'bossa nova', 'choro', 'forro', 'forro tradicional', 'mpb', 'musica maranhense', 'samba', 'velha guarda']",Joao Do Vale,36
14924,49fmsKjd3CZJRwn775QyOy,13,[],黃德斌,25
14925,4rhk6lDh2srdV1a1qmIqGa,8066,['modern bollywood'],Shraddha Pandit,46
14926,5dASmvGRXWqod2v2EAi2jL,2173,[],อนัน อันวา,17
14927,0V8hAWvbn0bdO89F3aod4W,2,['vintage taiwan pop'],金佳美,17
14928,7jHrQgFiRvAJVTQSnm2HX1,140,[],Ben Grosse,42
14929,2rba1PuLCc0Q4EzNW4RU68,1796,['classic belgian pop'],Ingeborg,28
14930,2MoF3HKkVox8nZTuSGnhHC,199,['hokkien pop'],林翠萍,37
14931,1Rn0zX2Yet9c0CXSO9bJmi,199,[],Prague Philharmonic Choir,32
14932,5RI6QZwb39XNUV2vZv2aQY,70832,"['j-acoustic', 'j-poprock', 'japanese alternative rock']",Humbert Humbert,49
